text,category,label,reason_value,spans,evidences,use_evidence_loss,functional_valid,label0_has_evidence,functional_tags,functional_reason,functional_category,functional_row_idx,evidence_reason_merge,subset_label,model_wrong
[Web발신]안녕하세요.#OTHERS과 #OTHERS은 금융 관련 조사를 진행하고 있습니다.설문은 10분 정도 소요되며  설문 완료 후 스타벅스 따뜻한 아메리카노를 문자로 발송해드릴 예정입니다. (#TIME 발송 예정)조사참여링크 : #URL응답해주신 결과는 금융교육 개선을 위한 귀중한 자료로 활용될 것이며  응답내용은 통계적으로만 처리되어 비밀이 보장됩니다. * #OTHERS으로부터 개인정보 제공에 동의한 분들을 대상으로 최소한의 정보를 제공 받아 진행하고 있습니다. * 제공 받은 최소한의 정보는 조사 목적 외에는 절대 사용되지 않으며  조사 종료 후 즉시 폐기됩니다.  조사과정에서 어려움이 있으신 경우  연락주시면 최대한 신속하게 처리하도록 하겠습니다.※ #OTHERS(무료전화): #PHONE 감사합니다.#OTHERS #OTHERS 드림무료수신거부 #PHONE /[서민금융진흥원] 금융 조사하고 스타벅스 기프티콘 받으세요!,finance,1,"이 문자는 금융 관련 조사를 진행한다는 명목으로 설문 참여를 유도하고 있으며, 설문 완료 후 스타벅스 아메리카노를 제공하겠다고 주장하고 있습니다. 또한, 조사 참여를 위해 링크를 클릭하도록 유도하고 있으며, 이는 스미싱의 전형적인 특징입니다. 특히, 금융기관이 아닌 주체가 대출이나 금융 조사를 명목으로 개인정보를 요구하는 경우는 스미싱으로 간주될 수 있습니다.","[[68, 108], [122, 135]]","[""설문 완료 후 스타벅스 따뜻한 아메리카노를 문자로 발송해드릴 예정입니다."", ""조사참여링크 : #URL""]",1,1,0,"[""benefit_or_loan_lure"", ""link_or_contact_induction""]",설문 참여를 유도하며 혜택을 제시하고 링크 클릭을 유도한다.,finance,,raw_reason_functional_left,3/5,1.0
[Web발신][금소법에 따른 적합성 확인정보 안내] #NAME님 (주)더케이저축은행입니다. 동 안내는 금융소비자보호에 관한 법률 제17조 및 제18조에 의거하여 당행 대출상품의 안내 및 계약체결 등을 위해 고객님께서 당행에 제출한 계약자정보를 확인하는 안내 문자입니다. □ 정보제공 일시 : #TIME □ 저축은행명 : 더케이저축은행 □ 희망 상품명 : 햇살론-근로자(생계12개월)  □ 연령 :   40대 □ 거래목적 : 가계자금 □ 연간소득 : 6백이상~5천미만 □ 자산규모 : 1억미만 □ 부채 :   1천이상~1억이하 □ 신용점수 : 600점초과 □ 변제방법 : 근로소득 □ 고정지출 : 연간소득을 초과하지 않음 ※ 유의사항 ㅇ상기 내용은 당행이 고객님으로부터 개인(신용)정보 수집이용제공 동의를 통해 제공받은 정보입니다. ㅇ허위 또는 잘못된 정보를 제공하신 경우 부적합(또는 부적정)한 대출계약을 권유드릴 수 있으며  이 경우 고객님께 불이익이 발생할 수 있음을 주의하여 주시기 바랍니다.,finance,1,"해당 문자는 금융기관인 더케이저축은행을 사칭하여 대출상품에 대한 안내를 하고 있으며, 개인 정보를 요구하는 내용이 포함되어 있습니다. 특히, 금융기관은 전화나 문자로 대출 신청을 권유하지 않기 때문에, 이러한 내용은 스미싱의 전형적인 특징을 보여줍니다.","[[115, 150]]","[""고객님께서 당행에 제출한 계약자정보를 확인하는 안내 문자입니다.""]",1,0,0,"[""credential_or_document_request""]",고객의 개인 정보를 확인하고 잘못된 정보 제공 시 불이익을 경고하며 대출 계약을 유도한다.,finance,,raw_reason_functional_left,5/5,1.0
[Web발신]한국외식업중앙회 #ADDRESS에서 알려드립니다.1. #TIME 아산 대표 맛집 모집 안내● 신청기간 : #TIME● 신청자격   - 영업시작일이 #TIME 이후인 업소  - 영업정지 이상 행정처분을 받지않은 업소(#TIME #TIME)  - 식중독이 발생하지 않고 위생교육 이수 업소(#TIME #TIME)  - 체인점(프랜차이즈) 형태의 영업은 제외(본점은 가능)● 신청방법  - #ADDRESS로 신청2. #TIME 식품진흥기금 시설개선자금 융자계획 알림● 융자대상사업  - 식품접객업 영업자의 위생관리 시설 및 위생설비시설 개선을 위한 융자사업● 융자한도액 : 3천만원 이내(화장실은 2천만원 이내)● 융자조건  - 대출금리 : 연1%(취급수수료)  - 대출기간 : 2년 거치 4년 원금균등분할상환● 구비서류 : #OTHERS● 신청방법  - #ADDRESS로 방문접수    (#OTHERS #PHONE) 문의전화#PHONE  #PHONE  #PHONE.한국외식업중앙회 #ADDRESS /FW>[한국외식업중앙회],finance,1,"이 문자는 한국외식업중앙회라는 기관을 사칭하여 대출 및 융자에 대한 정보를 제공하고 있습니다. 특히, 대출을 권유하는 내용이 포함되어 있어 스미싱의 핵심 신호인 대출 권유와 관련된 메시지로 판단됩니다. 또한, 출처가 불분명한 링크나 연락처를 통해 개인 정보를 요구할 가능성이 있어 스미싱 문자로 분류됩니다.",[],[],0,0,0,[],융자사업을 제시하며 신청을 유도하고 구비서류 제출을 요구한다.,finance,,raw_reason_functional_left,5/5,1.0
[Web발신]&lt;신협공제 휴면공제금 안내&gt;#NAME 고객님 가입한 신협공제에 휴면공제금이 존재하고 있어 안내드립니다.* 기준일자 : #TIME* 계약자 : #NAME* 증권번호 : #TRACKING* 휴면공제금 : 1 390 222원휴면공제금의 금액은 세금 약관대출잔액 등의 사유로 실제지급금과 차이가 있을 수 있습니다.수익자께서는 신협공제고객센터(#PHONE)으로 문의하여 수령하시거나 신협어플(ON뱅크) 신협홈페이지 가까운 신협 방문 CD기를 이용하여 수령하실 수 있습니다.,finance,1,"해당 문자는 신협공제라는 금융 기관을 사칭하여 휴면공제금이 존재한다고 안내하고 있습니다. 또한, 고객센터로 문의하라는 내용이 포함되어 있어, 사용자가 추가적인 정보를 요구받을 가능성이 있습니다. 이러한 방식은 스미싱의 전형적인 특징으로, 사기꾼들이 금융 정보를 탈취하기 위해 사용하는 기법입니다.","[[184, 272]]","[""수익자께서는 신협공제고객센터(#PHONE)으로 문의하여 수령하시거나 신협어플(ON뱅크) 신협홈페이지 가까운 신협 방문 CD기를 이용하여 수령하실 수 있습니다.""]",1,0,0,"[""credential_or_document_request""]",고객에게 신협공제 고객센터에 문의하거나 특정 앱과 홈페이지를 통해 행동을 유도하고 있다.,finance,,raw_reason_functional_left,5/5,1.0
[믿음신협]간편상담(대출가능여부 및 가능금액)원할시 #IDNUM #OTHERS만 지참하여 방문해주세요.,finance,1,"해당 문자는 대출 가능 여부와 가능 금액에 대한 상담을 권유하고 있으며, 이는 금융기관이 전화나 문자로 대출 신청을 권유하지 않는다는 점에서 스미싱의 특징을 가지고 있습니다. 또한, 출처가 불분명한 신협에서 대출 관련 정보를 제공하는 것은 일반적인 금융기관의 절차와 맞지 않으며, 이는 스미싱의 핵심 신호로 작용합니다.","[[11, 24], [29, 57]]","[""대출가능여부 및 가능금액"", ""#IDNUM #OTHERS만 지참하여 방문해주세요.""]",1,1,0,"[""benefit_or_loan_lure"", ""credential_or_document_request""]",대출 가능성을 제시하며 신분증과 기타 정보를 요구하고 있다.,finance,,raw_reason_functional_left,4/5,1.0
[Web발신][대출마루]알림안녕하세요.대출마루 운영팀입니다. 실시간대출문의에 문의글이 등록되었습니다. 안전한 진행을 위해 저희 홈페이지에 #URL 대출시 주의사항을 꼭 필독하시길 바랍니다~,finance,1,"해당 문자는 ""대출마루""라는 이름을 사용하여 대출 관련 정보를 제공하고 있으며, 대출을 권유하는 내용이 포함되어 있습니다. 금융기관은 전화나 문자로 대출 신청을 권유하지 않기 때문에, 이 문자는 스미싱으로 판단됩니다. 또한, 링크를 클릭하도록 유도하는 점도 스미싱의 전형적인 특징입니다.","[[57, 105]]","[""안전한 진행을 위해 저희 홈페이지에 #URL 대출시 주의사항을 꼭 필독하시길 바랍니다~""]",1,1,0,"[""link_or_contact_induction""]",안전한 진행을 위해 홈페이지 방문을 유도하며 주의사항을 필독하라는 요청이 있다.,finance,,raw_reason_functional_left,4/5,1.0
※ LTV80% (6억까지)    무주택자    생애최초 -    지역상관 ×    주택가격 상관 ×※ 전세자금    생활안정자금    주택구입자금    상가구입자금    및 운영자금※ 전세퇴거자금    후순위대출   (다주택자 상담환영) /※ LTV80% (6억,finance,1,"해당 문자는 대출을 권유하는 내용으로 구성되어 있습니다. 특히, 금융기관에서는 전화나 문자로 정부정책 대출을 포함하여 모든 종류의 대출신청을 권유하지 않기 때문에, 이 문자는 스미싱으로 판단됩니다.",[],[],0,0,0,[],주택 관련 자금 지원을 제시하여 대출 신청을 유도하고 있다.,finance,,raw_reason_functional_left,5/5,1.0
[Web발신](광고)[NH투자](광고)NH투자증권 [원화 발행어음] 약정수익율 안내[발행어음이란] 고객을 수취인  회사를 지급인으로 하여 고객의 요청에 따라 1년 이내의 만기 및 약정 수익율로 회사가 발행한 약속어음을 말합니다.■ NH투자증권 원화 발행어음 약정수익율(#TIME기준/연  세전/개인기준)# CMA 발행어음(수시) : 2.55% /최소 가입 1만원부터# QV 발행어음 :  2일~90일(2.55%)91일~180일(3.00%)181~270일(3.70%)271일~364일(4.05%)365일(4.15%) / 최소가입 100만원부터# QV적립형 발행어음 : 365일(4.00%) / 월 10만원부터# 홈페이지 확인 #URL# QV 앱 발행어음 매매 #URL ■ 문의 : NH투자증권 전국 WM금융센터 / #PHONE※ 링크연결 시 인터넷/데이터 요금 발생※ 투자전 설명 청취 및 상품설명서·약관 필독※ 예금자보호법상 보호상품 아님※ 자산가격 변동  신용등급 하락 등에 따른 원금손실(0~100%) 발생가능 및 투자자 귀속※ 발행사(NH투자증권  AA+  #TIME 한국기업평가) 신용위험에 따른 원금손실 가능(투자적격등급 AAA/AA A BBB 각 + 0 -순으로 구분)※ 입금시 고시 약정수익율 적용 및 시장금리 상황 등에 따라 수익율 변동※ 중도해지시 약정수익율의 50% 적용NH투자증권(주) 준법감시인 심사필 제#ACCOUNT호(#TIME ~ #TIME) 무료수신거부 #PHONE 구로WM센터 /(광고)[NH투자](광고)NH투자증권,finance,1,"해당 문자는 NH투자증권을 사칭하여 발행어음에 대한 약정수익율을 안내하고 있으며, 링크를 클릭하도록 유도하는 내용이 포함되어 있습니다. 또한, 금융기관이 문자로 대출이나 투자 상품을 권유하는 것은 일반적으로 스미싱의 특징으로, 이는 스미싱 문자로 판단되는 근거가 됩니다.","[[341, 372]]","[""홈페이지 확인 #URL# QV 앱 발행어음 매매 #URL""]",1,0,0,"[""link_or_contact_induction""]",투자 상품의 수익률을 제시하며 홈페이지 링크 클릭을 유도하고 있다.,finance,,raw_reason_functional_left,5/5,1.0
"[Web발신]#OTHERS)안녕하세요~ 소상공인 재기지원프로그램 사업부서입니다. ★ 신청접수시 누락된 서류 있어 안내드리오니 『#TIME』 추가 제출 부탁드립니다.[유의] 안내서류 미제출시 심사에서 제외될 수 있습니다. <추가 제출서류>1. 개인정보 이용 제공동의서 3장중 1번 2번 미비 (동의 check및 서명날인된)▶ 등록방법 홈페이지 ""나의 신청내역 조회"" (#URL) 접속 - 신청자 정보입력 - 서류첨부 해당란에 - 이미지파일 업로드 첨부 후- ★★ 등록 버튼 꼭 클릭 - 임시저장 - 수정 ※ 중요: 서류 이미지 파일은 한장씩 업로드시마다 등록 클릭해 주시고 ⇒ 등록 후 ⇒ 등록버튼이 보이지 않아야 파일이 잘 첨부된 것이니 참고 부탁드립니다.<문의 ☎ 직통 #PHONE(조영미) / 대표번호 #PHONE 문자수신 불가>상담가능시간 : #TIME (점심시간 : #TIME 제외)",finance,1,"이 문자는 소상공인 재기지원프로그램을 가장하여 추가 서류 제출을 요구하고 있습니다. 특히, 개인정보 이용 제공 동의서와 같은 민감한 정보를 요구하며, 링크를 클릭하여 서류를 제출하도록 유도하는 점에서 스미싱의 전형적인 특징을 보입니다. 또한, 발신자가 불분명하고, 긴급성을 강조하여 사용자를 속이려는 의도가 드러납니다.","[[47, 91], [96, 122]]","[""신청접수시 누락된 서류 있어 안내드리오니 『#TIME』 추가 제출 부탁드립니다."", ""안내서류 미제출시 심사에서 제외될 수 있습니다.""]",1,0,0,"[""credential_or_document_request"", ""urgency_or_deadline_pressure""]","서류 제출을 요구하며, 미제출 시 불이익을 경고하고 추가 접속을 유도한다.",finance,,raw_reason_functional_left,4/5,1.0
러시앤캐시-#NAME 고객님 안녕하세요 고객님께 보내드리는 본 문자는 당사와의 대출계약시 동의하신 광고정보 수신동의#TIME를 안내해 드리기 위해 발송됩니다. 고객님은#TIME 기준 광고정보 수신동의에 동의하신 상태입니다.  * 본 문자는 정보통신망법 제50조 및 동법시행령 제62조의3항에 따라 고객님께서 광고성 정보에 수신동의하신 내역을 수신동의 받은 날로부터 2년마다 안내해 드리고 있습니다.  무료 수신거부  수신거부#PHONE,finance,1,"본 문자는 대출계약과 관련하여 광고정보 수신 동의를 안내하고 있으며, 금융기관이 전화나 문자로 대출신청을 권유하는 경우는 스미싱으로 간주됩니다. 따라서 이 문자는 스미싱 문자로 판단됩니다.","[[22, 88]]","[""고객님께 보내드리는 본 문자는 당사와의 대출계약시 동의하신 광고정보 수신동의#TIME를 안내해 드리기 위해 발송됩니다.""]",1,0,0,"[""benefit_or_loan_lure""]","대출계약과 관련된 광고정보 수신 동의를 언급하며, 수신거부를 유도하는 문구가 포함되어 있다.",finance,,raw_reason_functional_left,4/5,1.0
[Web발신]< #TIME 정기 채무자신고 안내 > 고객님은 취업 후 학자금 상환 특별법 제15조에 따라 채무자신고 대상입입니다. 채무자 신고를 통해 #ADDRESS #PHONE 등의 정보를 최신화하고 대출 잔액 확인을 요청 드립니다. 1.신고대상: 취업후 상환 학자금대출 잔액보유자로 본 문자 또는 메일 수신자(추출시점:#TIME) 2.신고기간: #TIME~#TIME 24시간(주말 및 공휴일 포함) 3.신고내용: 본인(및 배우자)의 #ADDRESS 최신연락처 직장정보 신고 및 대출원리금 잔액 확인 4.신고방법: PC 및 앱을 통해 회원로그인 후 전자 신고 (1_(PC) 한국장학재단(#URL) > 학자금대출 > 학자금뱅킹 > 학자금상환지원 > 채무자신고 > 신고 (2_앱) 한국장학재단 앱 > 학자금대출 > 채무자 신고하기 - #URL 5.문의처: #PHONE 또는 재단 홈페이지>고객센터>온라인고객상담 ※ 본 문자는 문자통지 예외자와 상관없이 발송되는 문자입니다. ※ 채무자신고를 하지 않거나 거짓으로 한 경우 취업 후 학자금 상환 특별법 제44조에 따라 과태료가 부과될 수 있습니다. ※ 채무자신고와 별도로 해외이주 또는 유학의 계획이 있으시거나 미신고 후 출국하신 경우 해외이주 또는 유학신고를 추가적으로 진행하여 주시기 바랍니다. (해외·유학신고 경로)홈페이지: 학자금대출 > 학자금뱅킹 > 학자금대출 상환지원 > 해외이주/유학신고 /한국장학재단,finance,1,"이 문자는 고객님에게 채무자신고를 요구하며, 개인정보인 주소와 전화번호를 최신화하라고 요청하고 있습니다. 또한, 대출 잔액 확인을 요청하는 내용이 포함되어 있어, 금융정보를 요구하는 스미싱의 전형적인 특징을 보입니다. 특히, 정부 정책 대출을 포함한 모든 종류의 대출 신청을 전화나 문자로 권유하지 않는다는 점에서 이 문자는 스미싱으로 판단됩니다.","[[73, 131], [189, 224], [289, 313]]","[""채무자 신고를 통해 #ADDRESS #PHONE 등의 정보를 최신화하고 대출 잔액 확인을 요청 드립니다."", ""신고기간: #TIME~#TIME 24시간(주말 및 공휴일 포함)"", ""PC 및 앱을 통해 회원로그인 후 전자 신고""]",1,1,0,"[""credential_or_document_request"", ""urgency_or_deadline_pressure"", ""link_or_contact_induction""]","채무자 신고를 요구하며 개인정보 제출과 신고를 유도하고, 신고 기간에 대한 압박을 주고 있다.",finance,,raw_reason_functional_left,5/5,1.0
"근로복지공단 저소득층 긴급 생계지원 생활안정자금대출 신청안내 [Web발신] (광고)대상자 알림 [#TIME 민생특위 #TIME 근로복지공단 ""고용여건 및 복지 사각지대 지원체계 개선 대책방안 추진"" 저소득 근로자·취약계층 및 장기실업자 지원 필수 생계비·주거 부담 완화 긴급 생활안정자금 융자(대출) 시행 공고] 안녕하세요. 귀하께서는 코로나19 재감염·재확산에 따른 내수 경제 불확실성과 가파른 물가 상승이 지속되면서 실질소득이 감소했거나 실직·휴폐업 등에 의한 소득이 상실한 저소득 위기가구·취약계층들의 생활 안정 조치가 시급한 상황 속 주거 안정과 생계 지원 강화를 위해 추가 예산 편성으로 시행되는 [긴급 생활안정자금 융자(대출)] 신청 대상이오나 현재까지 신청하지 않은 것으로 확인되어 안내드립니다. ※예산 조기 소진 예정으로 #TIME까지 접수 가능하오니 아직 신청하지 않으신 분들은 아래 내용을 참고하여 기한 내 신청하시기 바랍니다. ■주요지원 내용 -저소득·취약계층 위기가구 등 근로조건 개선과 복지 사각지대 주거·생계비 부담 지원 -긴급 금융지원(정부지원 대출 2금융 및 사금융권 대환 추진 저금리·고정금리 전환) ■융자조건 -주관기관: 기획재정부 -추경예산: #NUM 규모(#TIME 추경 예산안 반영) -보증기관: 신용보증재단(전액 100% 신용보증 지원 제도 보증료 면제) -취급기관: NH농협은행 -대출금리: 연 1.5% 지원(단 '23.#TIME까지 연 1.0% 한시지원) -대출한도: 최소 #NUM ~ 최대 #NUM 이내 -긴급자금: 최대 #NUM 까지(한도심사 없이 선착순 당일 승인) -대출기간: #TIME 이내(거치 #TIME 상환 #TIME) -상환방법: 원(리)금분할상환 만기 일시상환(중도상환 수수료 없음) ※제외대상: 신용불량자 기초생활수급자 회생·파산 제외 ■온라인(전자 약정)신청 안내 -온라인 접수기간: #TIME까지(접수 인원까지 인정합니다.) -필요서류: 무서류(별도 확인 필요시 추가서류 제출 요청) ■문의처 -문의 및 상담: #PHONE -상담가능시간: 영업일 #TIME(주말 공휴일 제외) ※기타사항 *자금신청에 관한 세부사항은 반드시 문의처(문의 및 상담)을 통해 상담신청을 남겨주시면 확인하여 연락드리겠습니다. 무료거부#PHONE /[제목없음]",finance,1,"이 문자는 정부 지원 대출을 권유하는 내용을 담고 있으며, 금융 기관에서는 전화나 문자로 대출 신청을 권유하지 않기 때문에 스미싱으로 판단됩니다. 또한, 긴급 생활안정자금 융자라는 내용이 포함되어 있어, 대출을 유도하는 스미싱의 전형적인 형태를 보여줍니다.","[[398, 473]]","[""예산 조기 소진 예정으로 #TIME까지 접수 가능하오니 아직 신청하지 않으신 분들은 아래 내용을 참고하여 기한 내 신청하시기 바랍니다.""]",1,0,0,"[""urgency_or_deadline_pressure""]","긴급 자금 지원을 미끼로 신청을 유도하며, 기한 내 신청을 강조하여 긴급성을 부여한다.",finance,,raw_reason_functional_left,4/5,1.0
[Web발신]최근 피해자를 직접만나 현금을 가로채는  '대면편취형' 보이스피싱이 급증하고 있습니다. -유의사항: .대출광고 메세지에 절대 속지마세요! .출처가 불분명한 #URL을 통한 앱 설치는 절대금지 정부기관(검찰 금감원)및금융회사는 절대 현금을 요구하지도 보관하지도 않습니다. -대응방법 .사기범에게 속아 현금을 직접 전달한 경우:  경찰청112 신고 .사기범에게 속아 자금을 이체/송금한 경우:지급 정지 신청  (해당 금융회사) *전화/문자한통/앱설치 하나에 모든재산을 잃으실수 있습니다. 각별한 주의 부탁드립니다. #ADDRESS #PHONE 무료수신거부 #PHONE #ADDRESS /급)신종보이스 피싱예방 안내!,finance,1,"이 문자는 대출 광고 메시지에 속지 말라는 경고를 포함하고 있으며, 출처가 불분명한 URL을 통한 앱 설치를 절대 금지하라는 내용이 있습니다. 이러한 경고는 스미싱의 전형적인 신호로, 사기꾼들이 사용자의 개인 정보를 탈취하거나 금전적 피해를 입히기 위해 사용하는 기법을 강조하고 있습니다. 또한, 정부 기관이나 금융회사가 현금을 요구하지 않는다는 점을 명시하여 스미싱의 위험성을 알리고 있습니다.",[],[],0,0,0,[],"사기 피해를 경고하며, 특정 행동을 유도하는 내용이 포함되어 있다.",finance,,raw_reason_functional_left,5/5,1.0
[Web발신][진주저축은행] 표준약관 변경 안내 (여신거래 관련 표준 추가약정서 개정)저축은행 표준약관 변경에 따라 일부 내용을 송부드립니다.1. 개정내용□ 추가약정서(생활안정자금 주택담보대출 추가약정용) - 생활안정자금 목적 주택담보대출 한도 폐지□ 추가약정서(주택 취득 제한 등에 대한 전세자금대출 추가약정용) - 1주택ㆍ실수요자를 위한 전세자금대출 규제 완화 2. 시행일: #TIME3. 기존 고객에 대한 변경약관 적용 여부: 적용※약관 변경에 동의하지 않는 경우 개별 통지 또는 공시 게시일로부터 1개월 이내에 계약을 해지할 수 있으며 계약해지의 의사표시를 하지 않은 경우에는 변경에 동의한 것으로 봅니다. * 문의사항: #PHONE (평일 #TIME)* 자세한 사항은 송부된 #URL을 참조 부탁드립니다.- 추가약정서(생활안정자금 주택담보대출 추가약정용): #URL- 추가약정서(주택 취득 제한 등에 대한 전세자금대출 추가약정용): #URL,finance,1,"해당 문자는 진주저축은행을 사칭하여 표준약관 변경 안내를 하고 있으며, 특정 링크를 클릭하도록 유도하고 있습니다. 또한, 금융기관이 문자로 대출 관련 정보를 제공하는 것은 일반적으로 스미싱의 특징 중 하나입니다. 이러한 요소들이 스미싱 문자로 판단되는 근거입니다.","[[290, 343], [346, 399]]","[""계약을 해지할 수 있으며 계약해지의 의사표시를 하지 않은 경우에는 변경에 동의한 것으로 봅니다."", ""문의사항: #PHONE (평일 #TIME)* 자세한 사항은 송부된 #URL을 참조 부탁드립니다.""]",1,1,0,"[""urgency_or_deadline_pressure"", ""link_or_contact_induction""]","계약 해지 의사를 명시하지 않으면 자동으로 동의로 간주하며, 문의를 유도하는 내용이 포함되어 있다.",finance,,raw_reason_functional_left,4/5,1.0
"[Web발신]<'충북 최고의 영향력' HCN문자뉴스> ♣#NAME 지사 ""추경 삭감 도의회  밤낮 설득하겠다""...'무용론' 정무라인 조기 교체도 시사(#URL) ♣'1년 만에 40% 인상' 오송역 민간 주차장 업체 담합 공정위 적발...주차공간 부족에 이용객들 '울며 겨자먹기'(#URL) ♣충청대 교수·직원·학생  총장 반대 범연대 출범(#URL) ♣혹독한 프로의 벽?...충북청주FC  주말 홈경기 넉점차 대패 당하며 최하위권 추락(#URL) ♣#NAME 전 충북도 경제통상국장  충북개발공사 본부장 취임(#URL) ♣청주 서원구 아파트 전세가율 83.7%...충북 시·군·구 6곳 '깡통전세' 위험(#URL) <뉴시스 기사> ♣청주 사립학교 냉난방기 50여대 바꿔치기…총 200대↑ ♣청주 원도심 경관지구 폐지 '속도'…지구단위계획 수립 착수 ♣충북 마약사범 증가세…지역 수사실무협의체 가동 ♣'옥천 산불' 용의자 특정…담뱃불 발화 추정 ♣충북 금융기관 여·수신 동반증가…고금리에 가계대출은↓ ■ 채널 1번 충북방송 프로그램 안내 <최욱의 파워인터뷰> #NAME 전 청와대 선임행정관 (바로보기) #URL 무료문자수신거부 : #PHONE /HCN 문자뉴스",finance,1,"해당 문자는 여러 개의 링크가 포함되어 있으며, 특정 뉴스나 정보에 대한 내용을 전달하는 것처럼 보이지만, 출처가 불분명하고 불특정 다수에게 발송된 것으로 보입니다. 또한, 금융기관이나 정부 기관의 공식적인 메시지가 아닌 점에서 스미싱의 특성을 가지고 있습니다. 이러한 요소들은 수신자가 링크를 클릭하도록 유도하여 개인 정보를 탈취하거나 악성 소프트웨어를 다운로드하게 할 위험이 있습니다.","[[567, 594]]","[""무료문자수신거부 : #PHONE /HCN 문자뉴스""]",1,1,0,"[""link_or_contact_induction""]",수신거부를 위한 전화 문의를 유도하는 문구가 포함되어 있다.,finance,,raw_reason_functional_left,5/5,1.0
[신한은행] 대출이자 사전안내 #TIME은 고객님의 대출 이자 납입일 입니다. 금리 연 7.45% 적용예정(변동가능) * 문의 : 고객센터 (☎#PHONE ) 이 안내문은 매월 이자납부일 또는 사전에 대출원리금의 /KISA 신고 메시지,finance,1,"해당 문자는 신한은행을 사칭하여 대출 이자에 대한 안내를 하고 있으며, 대출을 권유하는 내용이 포함되어 있습니다. 금융기관은 전화나 문자로 대출 신청을 권유하지 않기 때문에, 이 문자는 스미싱으로 판단됩니다.","[[7, 43], [68, 88]]","[""대출이자 사전안내 #TIME은 고객님의 대출 이자 납입일 입니다."", ""문의 : 고객센터 (☎#PHONE )""]",1,1,0,"[""benefit_or_loan_lure"", ""link_or_contact_induction""]",대출 이자 납부와 관련된 정보를 제공하며 고객센터에 문의하도록 유도한다.,finance,,raw_reason_functional_left,4/5,1.0
[Web발신][8퍼센트] 보이스피싱 피해예방 방법 안내안녕하세요. 8퍼센트입니다.고객님의 피해가 우려되는 ‘무조건 피해야할’ 보이스피싱 전화 문자 SNS 사례들을 안내 드립니다.다음과 같은 내용의 문자나 전화에 대해서는 ① 즉시 진행을 중단하시고 ② 출처를 알 수 없는 링크의 경우 절대 누르지 마시기 바라며 ③ 혹시 ‘링크’를 누르신 경우에는 ‘악성 앱’ 이 고객님의 통화를 가로챌 수 있으니 통화 발신에 특별히 유의하시기 바랍니다.[수사기관 사칭]#ADDRESS 수사관입니다. 금융범죄에 연루되었습니다.[정부기관 사칭]귀하는 정책지원금 신청대상자 입니다. 아래 #URL로 지원하시기 바랍니다.[지인/가족 사칭]#NAME 급하게 돈이 필요한데 90만원만 송금해 주세요.#NAME 핸드폰이 고장나서 카톡밖에 안되는데 신분증 좀 보내봐#NAME 여기서 문화상품권 구입해서 핀번호 좀 알려줘[택배사 사칭]배송이 시작되었습니다. 배송조회 #URL[해외결제] 575 000원 결제 완료. 고객센터 #PHONE[금융기관 사칭][XX은행] 저금리 대환대출 1억까지 가능. 고객센터 #PHONE[기업 사칭][피해접수] 아래 링크로 #OTHERS 서비스 장애로 인한 피해 접수 바랍니다.☞ [유의사항/신고방법]1. 공공기관이나 금융기관에서는 개인의 금융정보 및 이체를 요구하지 않습니다. 절대 개인정보를 알려주거나 이체를 하지 않습니다.2. 보이스피싱이 의심스럽거나 피해가 발생한 경우 즉시 각 금융사 경찰서(:전화기2:112) 검찰(:전화기2:1301) 금융감독원(:전화기2:1332) 신고하시고 개인정보 노출이 의심되는 경우 금융감독원 사고예방시스템(#URL)에 등록하시기 바랍니다.감사합니다. /[8퍼센트] 보이스피싱 피해예방 방법 안내,finance,1,"해당 문자는 보이스피싱 피해 예방을 안내하는 내용으로, 여러 가지 스미싱 및 보이스피싱 사례를 나열하고 있습니다. 특히, 출처를 알 수 없는 링크를 클릭하지 말라는 경고와 함께, 금융기관이나 공공기관이 개인의 금융정보를 요구하지 않는다는 점을 강조하고 있습니다. 이러한 내용은 스미싱의 전형적인 특징을 반영하고 있으며, 피해를 예방하기 위한 경고 메시지로 보입니다.","[[401, 410], [313, 333]]","[""신분증 좀 보내봐"", ""아래 #URL로 지원하시기 바랍니다.""]",1,1,0,"[""credential_or_document_request"", ""link_or_contact_induction""]","신분증 제출을 요구하고, 출처를 알 수 없는 링크 클릭을 유도하는 내용이 포함되어 있다.",finance,,raw_reason_functional_left,5/5,1.0
