text,category,label,reason_value,spans,evidences,use_evidence_loss,functional_valid,label0_has_evidence,functional_tags,functional_reason,functional_category,functional_row_idx,evidence_reason_merge,subset_label,model_wrong
"[Web발신] (광고)[백마장대리점 녹양직영점] #NAME 단골고객님

#TIME의 한정수량  특가폰 안내드립니다 ^^

■ 갤럭시 플립2
  O 출고가 165만원 공시할인시 > 199,800원
  O 캡스 CCTV 상품 6개월 무료 이용
  O 재방문 고객 요금할인 4만원 요금지원
  O 구매시 갤럭시워치4 or 갤럭시탭 증정
  O 이벤트 응모페이지 : #URL

■ 워치4 or 태블릿 행사 가능모델
  O 갤럭시S22 시리즈
  O 갤럭시 폴드 플립 시리즈
  O SK전용모델 갤럭시 퀀텀3

※ 매장으로 전화주시면 자세히 안내해 드리겠습니다.

바로가기
▶ #URL

(무료ARS)수신거부 및 단골해지 : 
#PHONE",credit,0,"이 문자는 특정 대리점에서 제공하는 특가폰 안내로, 정상적인 광고 성격을 띠고 있습니다. 또한, 수신거부 및 단골해지 방법이 명시되어 있어 스미싱의 핵심 신호가 부족합니다.","[[163, 184]]","[""구매시 갤럭시워치4 or 갤럭시탭 증정""]",0,1,1,"[""marketing_or_event_notice""]",정상적인 마케팅 및 이벤트 정보를 제공하고 있다.,credit,,raw_reason_functional_left,5/5,0.0
"[Web발신]  
[120경기도콜센터]  
경기버스정보시스템 확인 결과 #ADDRESS #PHONE 확인됩니다. 검색 정보로 정확하지 않을 수 있고, 차고지 운영상황에 따라 통화가 어려울 수 있는 점 양해 부탁드립니다. 목적지까지 안전하게 이동하세요.",credit,0,"해당 문자는 경기도콜센터에서 발신된 것으로, 경기버스정보시스템에 대한 안내를 제공하고 있습니다. 내용이 특정 주소와 전화번호를 확인하는 정보로 구성되어 있으며, 안전한 이동을 권장하는 정상적인 안내 성격이 보입니다. 스미싱의 핵심 신호인 악성 링크나 금융정보 요구가 없으므로 정상 문자로 판단됩니다.",[],[],0,1,0,[],경기버스정보시스템의 확인 결과를 안내하며 안전한 이동을 권장하는 정상적인 정보성 내용이다.,credit,,raw_reason_functional_left,4/5,0.0
"[Web발신]  
(광고)[SKT] T다이렉트샵 혜택 안내

 고객님, 안녕하세요.  
T다이렉트샵에서 LG 휴대폰 이용 고객 대상 15만원 특별보상을 소개해 드립니다.

■ T다이렉트샵 LG 휴대폰 특별 보상 안내  
① 기간: #TIME (개통일 기준)  
② 사용하던 LG 휴대폰을 반납하고 갤럭시 S21을 구매하시면 기본 보상 금액에 15만원을 추가 보상해 드립니다. (일부 기종 제외)  
※자세한 내용은 기획전 페이지에서 확인해 주세요.

▶기획전 페이지 보기: #URL

더 자세한 설명이 필요한 고객님은 T다이렉트샵 고객센터로 전화 주시면 친절하게 안내해 드리겠습니다.

■ 문의: T다이렉트샵 고객센터(#PHONE)  
※ 코로나19 확산으로 고객센터에 문의가 증가하고 있습니다. 고객센터와 전화 연결이 원활하지 않을 수 있으니 양해 바랍니다.

SKT와 함께해주셔서 감사합니다.

무료 수신거부 #PHONE",credit,0,"이 문자는 SKT에서 발송한 광고로, 특정 혜택에 대한 안내를 포함하고 있습니다. 고객님에게 LG 휴대폰 이용 고객 대상의 특별 보상에 대한 정보를 제공하고 있으며, 정상적인 고객 서비스의 일환으로 보입니다. 스미싱의 핵심 신호인 의심스러운 링크 클릭 유도나 개인 정보 요구가 없고, 고객센터 연락처도 명시되어 있어 신뢰할 수 있는 내용으로 판단됩니다.","[[49, 94], [271, 326]]","[""T다이렉트샵에서 LG 휴대폰 이용 고객 대상 15만원 특별보상을 소개해 드립니다."", ""더 자세한 설명이 필요한 고객님은 T다이렉트샵 고객센터로 전화 주시면 친절하게 안내해 드리겠습니다.""]",0,1,1,"[""marketing_or_event_notice"", ""official_service_notice""]",정상적인 마케팅 혜택 안내와 고객센터 문의 안내가 포함되어 있다.,credit,,raw_reason_functional_left,4/5,0.0
"[Web발신]  
[SKT] 휴대폰결제가 실패되었습니다.  

- 요청 일시 : #TIME  
- 요청 사이트 : CJ올리브네트웍스[#PHONE]  
- 요청 금액 : 3,300  
- 결제 대행사 : 모빌리언스[#PHONE]  
- 실패 사유 : [휴대폰결제 이용동의] 미가입  

온라인/모바일 쇼핑몰, 구글 Play, 원스토어, APP store 등 다양한 사용처에서 휴대폰결제 서비스를 이용하기 위해서는 [휴대폰결제 이용동의]를 신청해 주셔야 합니다.  

[휴대폰결제 이용동의]는 ARS 또는 T world를 통해 신청 가능합니다.  

▶ARS : 국번없이 #PHONE (통화료 무료, 본인 휴대폰에서 이용 가능)  
▶T world 바로가기 : #URL",credit,0,"이 문자는 SKT에서 발신된 것으로, 휴대폰 결제 실패에 대한 안내를 제공하고 있습니다. 정상적인 결제 서비스와 관련된 정보가 포함되어 있으며, 결제 대행사와 요청 사이트의 정보도 명시되어 있습니다. 또한, 결제 이용 동의 신청 방법이 구체적으로 안내되어 있어 스미싱의 핵심 신호가 부족합니다.","[[159, 256], [260, 302]]","[""온라인/모바일 쇼핑몰, 구글 Play, 원스토어, APP store 등 다양한 사용처에서 휴대폰결제 서비스를 이용하기 위해서는 [휴대폰결제 이용동의]를 신청해 주셔야 합니다."", ""[휴대폰결제 이용동의]는 ARS 또는 T world를 통해 신청 가능합니다.""]",0,1,1,"[""official_service_notice"", ""official_service_notice""]",휴대폰결제 이용동의 신청 방법에 대한 정상적인 안내를 제공하고 있다.,credit,,raw_reason_functional_left,5/5,0.0
"[Web발신]  
콘텐츠이용료(Google) [결제]  
 
* 가격 : 9,900 원  
* 상품명 : 900포스 (포스텔러 - 신년운세, 사주, 타로, 궁합, 점성술)  
* 주문번호 : #TRACKING  
* 구매일시 : #TIME  
 
▶'미리납부’ 방법과 ‘이벤트’ 확인하기  
#URL  
 
▶ 상품구매관련 문의는 판매자  
#NAME  
(#EMAIL)  
으로 연락주세요  
 
▶ Google Play 결제취소 문의:  
#PHONE(평일 AM9~PM6) 또는 #URL  
 
▶ YouTube Premium 결제취소 문의:  
#URL",credit,0,"이 문자는 특정 상품에 대한 결제 안내를 포함하고 있으며, 구매일시와 주문번호 등의 정보가 명시되어 있습니다. 또한, 문의를 위한 연락처와 관련 URL이 제공되어 있어 정상적인 거래와 관련된 안내로 보입니다. 스미싱의 핵심 신호인 불분명한 출처나 의심스러운 링크가 부족하여 정상 문자로 판단됩니다.",[],[],0,1,0,[],정상적인 상품 구매 정보와 판매자 연락처를 안내하고 있다.,credit,,raw_reason_functional_left,3/5,0.0
"[Web발신]  
[SKT]카드 자동납부 처리 결과 안내  

당월 카드자동납부 처리 결과 미승인  
되었습니다. (기준일 : #TIME)  

[상세내역]  
①서비스번호 : 이동전화  
(자동납부접수번호 : #TRACKING)  
②납부하실 금액 : 103,180원  

다른 방법으로 납부하고자 하시는 경우, 고객님만을 위한 입금전용계좌납부를 이용해 주시기 바랍니다.  

[고객님만을 위한 입금전용계좌번호]  
신한은행  
농협  
※ 예금주 : #NAME  

[SK텔레콤 고객센터 연락처]  
- 이동전화 : 휴대폰 114(무료)  
- 유선서비스 : #PHONE(무료)",credit,0,"이 문자는 SK텔레콤에서 발송된 카드 자동납부 처리 결과에 대한 안내로 보입니다. 정상적인 금융 서비스의 일환으로, 카드 자동납부 미승인에 대한 정보를 제공하고 있으며, 고객센터 연락처도 명시되어 있어 신뢰성을 높이고 있습니다. 스미싱의 핵심 신호인 의심스러운 링크나 개인 정보 요구가 없으므로 정상 문자로 판단됩니다.","[[15, 31]]","[""카드 자동납부 처리 결과 안내""]",0,1,1,"[""official_service_notice""]",카드 자동납부 처리 결과를 안내하고 고객의 요청에 따른 정보를 제공하고 있다.,credit,,raw_reason_functional_left,4/5,0.0
"[인터파크투어]  
[Web발신]  
[인터파크투어]  
안녕하세요. 인터파크 투어입니다.  
[인생오늘만] 보라카이 라까멜라 무료 룸UP 6일으로 전화드렸으나 부재중으로 문자남겨드립니다.  
실시간 항공 및 리조트 마감되실 수 있으니 빠른연락부탁드립니다. 감사합니다.  

업무시간 #TIME - #TIME  
※공휴일, 주말은 업무 진행이 없습니다.  
담당자 #NAME / #PHONE",credit,0,"해당 문자는 인터파크 투어에서 발송된 것으로 보이며, 고객에게 항공 및 리조트 예약에 대한 안내를 제공하고 있습니다. 또한, 발신자가 명확하고, 업무 시간 및 담당자의 정보가 포함되어 있어 정상적인 안내 성격이 보입니다. 스미싱의 핵심 신호가 부족하여 정상 문자로 판단됩니다.",[],[],0,1,0,[],정상적인 마케팅 안내로 보라카이 여행 관련 정보를 제공하고 빠른 연락을 요청하고 있다.,credit,,raw_reason_functional_left,4/5,0.0
"[Web발신]  
[SKT] 휴대폰 결제 이용 (재)동의 완료 안내  

고객님, 안녕하세요.  
휴대폰 결제 이용에 (재)동의하셨습니다. 온라인/모바일 쇼핑몰, 구글 플레이, 원스토어 등 다양한 사용처에서 휴대폰 결제 서비스를 이용해보세요.  

■ 이용 한도  
- 휴대폰 결제 이용 한도는 [휴대폰 결제 최대 100만 원/월], [콘텐츠 이용료 최대 100만 원/월]입니다. 단, 안전한 이용을 위해 고객님마다 일정 기간 이용 한도가 제한될 수 있습니다.  
- 이용 한도는 SK텔레콤 고객센터(#PHONE) 및 T월드 홈페이지/앱에서 변경할 수 있습니다.  

▶ 휴대폰 결제 이용한도 변경 바로가기 : #URL  

▶ 콘텐츠이용료 이용한도 변경 바로가기 : #URL  

■ 청구 방법  
- 휴대폰 결제 금액은 이용한 다음 달 SK텔레콤 요금안내서에 합산 청구됩니다.  
- 휴대폰 결제 금액은 휴대폰 결제, 콘텐츠 이용료로 구분하여 표시되며, SK텔레콤 통신요금과는 별도의 금액입니다.  

■ 문의: SK텔레콤 고객센터(#PHONE)  

※ 자세한 내용과 통신과금 서비스 이용 약관 전문은 T월드 홈페이지/앱에서 확인하실 수 있습니다.  

SKT와 함께해주셔서 감사합니다.",credit,0,"이 문자는 SK텔레콤에서 발송된 것으로 보이며, 고객에게 휴대폰 결제 이용에 대한 안내를 제공하고 있습니다. 내용이 명확하고, 고객센터 정보와 함께 이용 한도 및 청구 방법에 대한 구체적인 설명이 포함되어 있어 정상적인 안내 성격이 드러납니다. 또한, 스미싱의 핵심 신호인 의심스러운 링크나 개인 정보 요구가 없기 때문에 스미싱 문자로 판단되지 않습니다.",[],[],0,1,0,[],"휴대폰 결제 이용에 대한 안내와 이용 한도, 청구 방법을 설명하는 정상적인 정보성 내용이다.",credit,,raw_reason_functional_left,3/5,0.0
[Web발신] 오르 #TIME에 주문번호: #TRACKING가 결제완료 되었습니다.,credit,0,"해당 문자는 주문번호와 결제 완료에 대한 정보를 제공하고 있으며, 일반적인 쇼핑몰의 결제 확인 메시지로 보입니다. 스미싱의 핵심 신호인 의심스러운 링크나 개인 정보 요구가 없고, 정상적인 거래에 대한 안내 성격이 뚜렷하여 정상 문자로 판단됩니다.",[],[],0,1,0,[],주문번호와 결제완료 안내를 통해 정상적인 거래 절차를 전달하고 있다.,credit,,raw_reason_functional_left,4/5,0.0
"[Duckzill] #NAME님의 주문이 결제완료 되었습니다. □주문번호 : #TRACKING □결제금액 : 17,000원 이용해주셔서 감사합니다. ▷[Duckzill] 바로가기 : #URL",credit,0,"해당 문자는 주문 결제 완료에 대한 안내 메시지로, 정상적인 거래에 대한 정보를 제공하고 있습니다. 주문번호와 결제금액이 명시되어 있으며, 고객에게 감사의 인사를 전하는 내용이 포함되어 있어 정상 안내 성격이 보입니다. 또한, 스미싱의 핵심 신호인 의심스러운 링크나 개인 정보 요구가 없기 때문에 스미싱으로 판단할 요소가 부족합니다.",[],[],0,1,0,[],주문 결제 완료에 대한 정상적인 안내를 제공하고 있다.,credit,,raw_reason_functional_left,5/5,0.0
"[피지오겔] 
안녕하세요. #NAME!

결제완료 되었습니다. (하트뿅)

- 날짜 : #TIME
- 주문번호 : #TRACKING

피지오겔을(를) 사랑해주셔서 감사합니다. (굿)

▷ 피지오겔 바로가기
#URL
고객센터
()",credit,0,"이 문자는 결제 완료에 대한 안내를 포함하고 있으며, 고객에게 감사의 메시지를 전하고 있습니다. 또한, 제공된 링크는 피지오겔 관련 정보로 보이며, 스미싱의 핵심 신호인 불분명한 출처나 악성 링크의 사용이 없습니다. 따라서 정상 안내 성격이 뚜렷합니다.",[],[],0,1,0,[],결제 완료와 관련된 정상적인 주문 안내를 제공하고 있다.,credit,,raw_reason_functional_left,4/5,0.0
"[Web발신]  
콘텐츠이용료(Google) [결제] 
 
* 가격 : 10,450 원 
* 상품명 : YouTube Premium 
* 주문번호 : #TRACKING 
* 구매일시 : #TIME 

▶'미리납부’ 방법과 ‘이벤트’ 확인하기 
#URL 

▶ 상품구매관련 문의는 판매자 
#NAME 
(#URL) 
으로 연락주세요 

▶ Google Play 결제취소 문의:
#PHONE(평일 AM9~PM6) 또는 #URL 

▶ YouTube Premium 결제취소 문의:
#URL",credit,0,"이 문자는 Google의 공식 서비스인 YouTube Premium에 대한 결제 안내로 보입니다. 정상적인 결제 정보와 함께 문의처가 명시되어 있으며, 스미싱의 핵심 신호인 의심스러운 링크나 개인 정보 요구가 없습니다. 따라서 정상 안내 성격이 뚜렷합니다.",[],[],0,1,0,[],정상적인 결제 정보와 고객 문의 안내를 제공하고 있다.,credit,,raw_reason_functional_left,5/5,0.0
"[Web발신]  
(광고)[SKT] 클라우드베리 <백업 얼리버드 이벤트> 안내  

고객님, 안녕하세요.  
<파일 백업 PC 프로그램>으로 클라우드베리 파일을 백업하고 시원한 아메리카노를 받아 보세요.  

■ 이벤트 내용  
- 이벤트 기간: #TIME  
- 이벤트 혜택: 스타벅스 아이스 카페 아메리카노(Tall) 1잔(* 모바일 기프티콘 발송)  
- 당첨 조건: 이벤트 기간 안에 파일 백업 후 이벤트를 신청한 고객님(500분 추첨)  
- 당첨자 발표: #TIME, 클라우드베리 홈페이지를 통해 공지 안내  

▶ 이벤트 자세히 보기: #URL  

▶ 파일 백업 PC 프로그램 이용 안내: #URL  

■ 서비스 종료 관련 문의  
- 클라우드베리 앱: 더 보기 > 문의하기  
- 전화: SKT 고객센터(#PHONE, 무료), SKT 플랫폼 고객센터(#PHONE, 유료)  

※ 코로나19 확산으로 고객센터에 문의가 증가하고 있습니다.  
고객센터와 전화 연결이 원활하지 않을 수 있으니 양해 바랍니다.  

※ 이 메시지는 #TIME 기준, 클라우드베리 서비스를 이용 중인 고객님께 발송되었습니다.  

SKT와 함께해주셔서 감사합니다.  

무료 수신거부 #PHONE",credit,0,"이 문자는 SKT에서 발송한 이벤트 안내로, 고객에게 특정 서비스에 대한 정보를 제공하고 있습니다. 스미싱의 핵심 신호인 불분명한 출처의 링크나 금융정보 요구가 없으며, 이벤트에 대한 구체적인 내용과 고객센터 연락처가 명시되어 있어 정상적인 안내 성격이 보입니다.","[[20, 43], [130, 143]]","[""클라우드베리 <백업 얼리버드 이벤트> 안내"", ""이벤트 기간: #TIME""]",0,1,1,"[""marketing_or_event_notice"", ""marketing_or_event_notice""]",이벤트 안내와 관련된 정상적인 마케팅 정보를 제공하고 있다.,credit,,raw_reason_functional_left,5/5,0.0
"[Web발신]  
[SKT] 휴대폰 결제가 실패되었습니다.  

- 요청 일시 : #TIME  
- 요청 사이트 : (주)야놀자[#PHONE]  
- 요청 금액 : 40,000  
- 결제 대행사 : 다날[#PHONE]  
- 실패 사유 : [1회 이용한도 초과]  

▶ 이용한도 변경 바로가기 : #URL  

▶ 선결제 바로가기 : #URL  

♣ [이번 달] 이용 내역 안내  
- 사용가능 금액 [100,000] 원  
- 누적사용 금액 [0] 원  
- 잔여 사용가능 금액 [100,000] 원  

※ 1일/1회 이용한도를 별도로 설정한 경우, 사용가능 금액과 무관하게 이용이 제한됩니다.",credit,0,"이 문자는 SKT에서 발신된 것으로, 휴대폰 결제 실패에 대한 안내를 제공하고 있습니다. 정상적인 결제 관련 정보와 함께 사용 가능한 금액 및 누적 사용 내역을 명시하고 있으며, 스미싱의 핵심 신호인 의심스러운 링크나 개인 정보 요구가 없습니다. 따라서 정상 안내 성격이 보입니다.","[[16, 32], [206, 214]]","[""휴대폰 결제가 실패되었습니다."", ""이용 내역 안내""]",0,1,1,"[""official_service_notice"", ""benign_information""]",결제 실패와 관련된 정상적인 서비스 안내 및 이용 내역을 제공하고 있다.,credit,,raw_reason_functional_left,4/5,0.0
"[화성시 통합예약시스템 ‘마음드림 이벤트’]  
[Web발신]  
[화성시 통합예약시스템 ‘마음드림 이벤트’]  

통합예약시스템 시민과 通하는 통합예약  
이벤트를 개최합니다  
통합예약시스템에 민선8기  
응원 메세지를 남겨주세요.  
이벤트에 참여해 주신 분들 중 추첨을 통해 총 356명에게 선물을 드립니다.  

* 참여 인원수에 따라 구분하여 1! 2! 3!  
맞춤 선물을 추첨을 통해 드려요.  

- 대상 : 통합예약시스템 가입 및 이용 시민 누구나  
- 기간 : #TIME  
- 방법 : 통합예약시스템 프로그램 참여 후, 참여 인증 및 응원메시지 남기기!  

▶이벤트 안내 바로가기  
#URL",credit,0,"이 문자는 화성시 통합예약시스템에서 주최하는 이벤트에 대한 안내로, 특정한 시민을 대상으로 한 정보 제공의 성격이 뚜렷합니다. 스미싱의 핵심 신호인 불분명한 출처의 링크 클릭 유도나 개인 정보 요구가 없으며, 이벤트 참여 방법과 기간이 명확하게 안내되고 있습니다. 따라서 정상적인 안내 문자로 판단됩니다.","[[88, 98], [134, 176]]","[""이벤트를 개최합니다"", ""이벤트에 참여해 주신 분들 중 추첨을 통해 총 356명에게 선물을 드립니다.""]",0,1,1,"[""marketing_or_event_notice"", ""marketing_or_event_notice""]",이벤트 개최와 참여를 유도하는 정상적인 마케팅 안내이다.,credit,,raw_reason_functional_left,4/5,0.0
"[Web발신]  
MBTI에 따라 자산관리 방법이 다르다?!  
자산관리TIP 이용하고 ""이모티콘+커피쿠폰"" 받아가세요!  

안녕하세요! #OTHERS 가입자님. 서민금융진흥원에서 #OTHERS 가입자를 대상으로 '자산관리TIP' 서비스를 오픈하였습니다!  
고객님의 MBTI별로 추천드리는 자산관리TIP 서비스를 받아보시고, 귀여운 카카오톡 이모티콘과 커피쿠폰 받아가세요!  

☆ 서비스 참여자 ""전원"" 카카오톡 이모티콘 제공!  
☆ 추가로 추첨을 통해 ""1,000분께 커피쿠폰"" 제공!  

▶ 이벤트 기간: #TIME 까지  
▶ 참여방법: 서금원 APP 내 '자산관리TIP' 서비스 이용 시 자동응모  
▶ 결과발표: #TIME 서민금융진흥원 카카오톡 공식채널을 통해 발표  
* 결과발표 당시 서금원APP 회원이 아닌 경우 경품수령이 어려울 수 있습니다.  

※ 청년층을 위한 저금리 생활자금이 필요하다면, 올해 한시적으로 시행중인“햇살론유스 특례보증(최대 500만원, 대출금리 3.5%)”을 서민금융진흥원 App에서 신청해보세요.  

[참여하러가기]  
#URL",credit,0,"이 문자는 서민금융진흥원에서 제공하는 자산관리TIP 서비스에 대한 안내로, 이벤트 참여를 유도하는 내용입니다. 스미싱의 핵심 신호인 불분명한 출처의 링크 클릭 유도나 금융정보 요구가 없으며, 정상적인 서비스 안내와 경품 제공에 대한 정보가 포함되어 있습니다. 따라서 정상 문자로 판단됩니다.","[[36, 67], [92, 143]]","[""자산관리TIP 이용하고 \""이모티콘+커피쿠폰\"" 받아가세요!"", ""서민금융진흥원에서 #OTHERS 가입자를 대상으로 '자산관리TIP' 서비스를 오픈하였습니다!""]",0,1,1,"[""marketing_or_event_notice"", ""official_service_notice""]",정상적인 이벤트와 서비스 안내를 통해 고객에게 혜택을 제공하는 내용이다.,credit,,raw_reason_functional_left,5/5,0.0
"[Web발신]  
(광고)L.POINT 회원 전용 EVENT 안내! 조회시 1천P 적립! 대출 실행후 최대 5만P 추가 적립까지!  

▶자세히보기: #URL  

▶EVENT  
-L.POINT회원 인증후 한도조회시 1천P 적립  
-신규 실행시 5만P 적립(금액 2천만원 미만 3만P 적립)  
-기간:#TIME  
-기간 중 1인1회 참여 가능, POINT 익월말 적립 예정  
-기간내 모바일 앱/웹, 홈페이지, ARS(#PHONE)를 통한 거래에 한함(단, L.POINT 외 제휴채널 및 모집인을 통한 거래는 적립 대상 제외)  

▶L.POINT회원 전용 상품  
-대출한도:300만원~1.5억원  
※대출금리:5.4%~18.9%(고객신용도별 차등)  
※취급수수료 및 중도상환수수료:없음  
※연체금리:약정금리+3% (단, 법정 최고금리 이내)  
-이자납입일:매월 후취  
-대출상환방법: 원(리)금균등분할상환, 만기일시상환(고객신용도별 상이)  

▶유의사항  
-대출 취소 시 POINT 적립 불가합니다.  
-기간내 타 EVENT와 중복 참여 시 중복 지급되지 않습니다.  
-L.POINT회원 전용 중금리상품은 모바일 앱/웹, 홈페이지, ARS에서 L.POINT회원 인증 후 한도조회 가능합니다.  
-대출취급이 부적정한 경우(개인신용평점 낮음, 연체사유 발생 등) 대출이 제한될 수 있습니다.  
-금융소비자는 해당상품 또는 서비스에 대하여 충분히 설명을 받을 권리가 있으며, 그 설명을 듣고 내용을 이해한 후 거래하시기 바랍니다.  
-여신심사를 통한 대출실행의 결정은 회사가 하며, 당사 여신규정 및 고객님 신용도에 따라 대출이 거절될 수 있습니다.  
-계약을 체결하기 전에 금융상품설명서와 약관을 확인하시기 바랍니다.  
-관련 문의:#OTHERS  

※상환능력에 비해 대출금이 과도할 경우, 귀하의 개인신용평점이 하락할 수 있습니다.  
※개인신용평점 하락 시 금융거래와 관련된 불이익이 발생할 수 있습니다.  
※일정기간 원리금을 연체할 경우, 모든 원리금을 변제할 의무가 발생할 수 있습니다.  
▶고객 신용도 등에 따라 금리가 차등적용되며, 대출이 제한될 수 있습니다.  
▶여신금융협회 심의필 제2021-L1f-04744호(#TIME)  

※ 본 문자 메시지는 엘포인트 광고성 문자를 수신 동의하신 고객님께만 발송되었습니다. (수신 동의여부는 전 영업일자 기준으로 발송시점의 동의여부와 상이할 수 있으니 양해를 부탁 드립니다)  

L.POINT 고객센터 #PHONE  
L.POINT 무료거부 #PHONE",credit,0,"이 문자는 L.POINT 회원 전용 이벤트에 대한 안내로, 대출 상품과 관련된 정보가 상세히 제공되고 있습니다. 또한, 금융상품에 대한 설명과 유의사항이 포함되어 있어 정상적인 안내 성격을 보입니다. 스미싱의 핵심 신호인 불분명한 출처나 악성 링크가 없으며, 수신 동의 여부에 대한 언급도 있어 신뢰성을 높입니다.",[],[],0,1,0,[],"정상적인 이벤트 안내와 적립 조건을 설명하고 있으며, 고객이 요청한 거래에 대한 정보 제공이다.",credit,,raw_reason_functional_left,3/5,0.0
"[Web발신]  
(광고)[SKT] 웰컴저축은행 중금리대출 안내  

고객님, 안녕하세요.  
SK텔레콤에서 웰컴저축은행의 중금리대출을 소개해 드립니다.  
연 5.9%~19.4% 금리로 최대 1억 원까지 대출받으실 수 있습니다.  
신용평점에 영향 없이 중금리대출 가능 여부를 알아보세요.  

■ 웰컴저축은행 중금리대출 혜택  
- 문자를 받으신 고객님께 우선 상담 제공, 당일 대출 가능  
- 생활 자금, 사업 운영 자금도 대출 가능  
- 최대 84개월의 넉넉한 상환 기간  
※ 당일 대출 여부는 접수 시간과 심사 상황에 따라 달라질 수 있습니다.  

▶ 웰컴저축은행 중금리대출 신청하기:  
#URL  

- 대출 한도: 최대 1억 원  
- 대출 금리: 연 5.9%~19.4%  
- 대출 기간: 6개월~84개월  
- 대출 대상: 만 20세 이상 소득 증빙이 가능한 일반인, 신용 점수 300점 이상(NICE신용평가 기준)  
- 연체 금리: 대출 금리+연 3% 이내(최대 19.9%)  
- 상환 방법: 만기 일시 상환, 원리금 균등 분할 상환  
- 이자 납입 방법: 매달 후취  
- 중도상환수수료: 2.0% 이내(대출 취급일로부터 3년 이상 거래 시 면제)  
- 인지세: 5천만 원 초과 대출 시 3만 5천 원  

※ 계약 체결 전 상품설명서 및 약관을 확인하시기 바랍니다.  
※ 해당 상품에 대해 충분한 사전 설명을 받을 권리가 있으며, 설명을 이해한 후 거래하시기 바랍니다.  
※ 과도한 대출은 개인신용평점 하락의 원인이 될 수 있습니다. 개인신용평점 하락으로 금융거래의 제약 또는 불이익이 발생할 수 있습니다. 연체 시 계약 기한 만료 전 원리금 변제 의무가 발생할 수 있습니다.  
웰컴저축은행 준법감시인 심의필 제3069호(#TIME~#TIME)  

■ 문의  
- 이벤트문의 : 웰컴저축은행 대출상담(#PHONE, 평일 오전 #TIME~오후 #TIME)  
- 기타 문의 : SKT 고객센터(#PHONE, 무료)  

감사합니다.  

무료 수신거부 #PHONE",credit,0,"이 문자는 웰컴저축은행의 중금리대출에 대한 안내를 포함하고 있으며, 대출 조건과 혜택에 대한 구체적인 정보가 제공되고 있습니다. 또한, 준법감시인 심의필 번호가 명시되어 있어 법적 요건을 충족하고 있습니다. 스미싱의 핵심 신호인 출처 불명확한 링크나 개인 정보 요구가 없으며, 정상적인 금융 상품 안내로 보입니다.",[],[],0,1,0,[],정상적인 대출 안내와 상담 제공을 포함한 정보성 내용이다.,credit,,raw_reason_functional_left,4/5,0.0
[Web발신] (광고)탕차이니즈 중국유학 봄학기 모집 #URL 무료거부#PHONE,credit,0,"해당 문자는 중국 유학에 대한 모집 광고로 보이며, 특정 교육 프로그램에 대한 정보를 제공하고 있습니다. 스미싱의 핵심 신호인 악성 링크나 개인 정보를 요구하는 내용이 포함되어 있지 않아 정상 안내 성격이 뚜렷합니다.",[],[],0,1,0,[],정상적인 광고로 중국 유학 모집에 대한 정보를 제공하고 있다.,credit,,raw_reason_functional_left,5/5,0.0
"[Web발신]  
[GS SHOP] #NAME 사료 샘플키트 대체상품 배송 안내

고객님, 먼저 GS SHOP 이용과 관련해 불편을 드리게 된 점 진심으로 사과드립니다.

주문하신 [후새 강아지/고양이 사료 샘플키트] 상품이 주문폭주로 인하여 준비된 수량 품절로 확인되어 대체 발송 안내드립니다.

■ 주문상품 - 후새 유리너리 샘플키트  
■ 대체상품 - 후새 6종 혼합키트

대체 상품은 공휴일제외 #TIME 배송될 예정이오니 양해부탁드립니다.

대체품 발송을 원하지 않으실 경우 GS SHOP 고객센터로 연락 부탁드립니다

다시한번 당사의 관리 소홀로 불편을 드려 대단히 죄송합니다

※ 전일자 기준 데이터이므로 취소고객에게도 문자 발송 됨을 양해바랍니다.  
☞ 1:1모바일상담 : #URL  
☞ GS SHOP 고객센터 #PHONE",credit,0,"이 문자는 GS SHOP에서 발송된 것으로 보이며, 고객에게 주문한 상품의 품절로 인한 대체 상품 발송 안내를 제공하고 있습니다. 고객의 불편을 사과하고, 대체 상품에 대한 구체적인 정보와 배송 일정도 명시되어 있어 정상적인 안내 성격이 보입니다. 또한, 고객센터 연락처와 모바일 상담 링크를 제공하여 고객이 추가 문의를 할 수 있도록 하고 있어 스미싱의 핵심 신호가 부족합니다.","[[34, 44], [252, 294]]","[""대체상품 배송 안내"", ""대체품 발송을 원하지 않으실 경우 GS SHOP 고객센터로 연락 부탁드립니다""]",0,1,1,"[""routine_delivery_notice"", ""customer_requested_transaction_notice""]",대체상품 배송 안내와 고객센터 연락 요청이 정상적인 절차를 나타낸다.,credit,,raw_reason_functional_left,4/5,0.0
"[Web발신] #OTHERS 구독료 입금부탁드립니다 (#TIME) #ACCOUNT #OTHERS 7,000원",credit,0,"해당 문자는 구독료 입금을 요청하는 내용으로, 특정 서비스에 대한 정기적인 결제 안내로 보입니다. 스미싱의 핵심 신호인 악성 링크나 개인 정보 요구가 없으며, 정상적인 거래의 일환으로 해석될 수 있는 내용이 포함되어 있습니다.",[],[],0,1,0,[],구독료 입금 요청은 정상적인 거래 절차를 안내하는 내용이다.,credit,,raw_reason_functional_left,4/5,0.0
